,ResponseId,human1,human2,human3,human4,human5,human6,human7,human8,phuman1,phuman2,phuman3,phuman4,phuman5,phuman6,phuman7,phuman8,relneg1,relneg2,relneg3,relneg4,rsrm1,rsrm2,rsrm3,rsrm4,aut1,aut2,aut3,rel1,rel2,rel3,rel4,prel1,prel2,prel3,prel4,evound1,evound2,evound3,evound4,evound5,evound6,evound7,evound8,evound9,evound10,evound11,evound12,evound13,evound14,race,course,semester,gender,biomajor,religion
2120,R_baq073dcMGt2Rxf,2,1,3,1,2,5,1,4,1,2,2,2,1,3,2,4,3,2,1,1,1,1,1,1,4,2,1,2,5,5,4,3,5,4,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,3,29,2,1,1,2
2121,R_BJRli9zbNjQcIa5,4,4,5,5,4,5,3,5,4,3,5,4,3,3,4,4,1,1,1,1,2,3,3,3,4,6,5,3,3,2,2,2,3,2,4,1,0,1,1,1,1,1,0,0,0,1,1,0,0,2,29,2,2,0,6
2122,R_BuqHBScRdsKMB4R,1,4,1,1,4,5,2,3,2,5,4,3,5,5,3,5,3,3,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,29,2,1,1,2
2123,R_BxJ9cZ5Ls2HjDyN,3,3,2,4,4,4,4,4,3,3,4,5,4,3,4,4,2,2,2,2,3,3,4,4,6,6,6,4,5,5,5,2,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,3,29,2,1,1,2
2124,R_BysOYgWbRX7kNmp,4,4,4,4,4,3,5,5,2,2,4,2,2,2,2,5,1,1,1,1,2,1,2,2,6,5,6,4,4,4,3,5,5,4,3,1,0,1,1,1,1,1,1,1,0,1,1,0,1,4,29,2,1,1,2
2125,R_cAZHcZVhN79PPMt,4,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,1,1,1,1,2,2,2,2,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,29,2,1,0,2
2126,R_cLRiD3PSLsa6Kgp,3,3,3,3,4,4,4,2,2,2,4,4,4,4,4,3,5,4,3,4,3,5,4,2,5,5,2,2,4,4,3,2,4,4,2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,4,29,2,1,1,2
2127,R_cXQuyue65HD8psB,5,5,4,5,4,5,5,5,4,2,5,5,3,4,5,5,2,1,1,1,2,2,2,2,3,4,3,1,4,2,4,1,4,2,4,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,29,2,1,1,2
2128,R_dd9bcaPpaL6ojuh,3,3,3,3,3,3,3,3,1,4,4,4,5,1,5,5,4,4,5,4,3,4,4,4,3,3,3,5,5,5,5,5,5,5,5,1,0,0,1,1,1,1,1,0,1,0,1,1,1,3,29,2,1,0,2
2129,R_dhh83EBsJK6tzIR,2,2,3,4,3,2,4,4,1,2,3,1,1,2,1,4,3,1,1,1,1,1,1,1,2,2,2,5,5,5,3,5,5,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,29,2,1,0,2
2130,R_DucZDg2j9wfdOq5,4,3,3,2,4,4,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,5,5,2,4,3,3,2,4,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,29,2,1,1,6
2131,R_ebtrpwZf7dTRozv,3,3,3,3,2,2,3,4,3,4,4,3,3,3,2,4,2,2,2,2,3,4,4,3,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,29,2,1,1,2
2132,R_eDpRStRHJxUeN7X,4,4,2,2,4,2,3,4,3,4,4,3,2,2,3,4,1,1,1,1,4,4,4,4,6,6,6,4,5,5,5,3,5,5,5,1,0,1,1,0,1,0,0,1,1,1,1,0,0,4,29,2,1,0,2
2133,R_eg3t5qNZPnKyCQ1,2,4,4,4,4,4,4,5,2,5,4,4,5,4,4,5,1,1,1,1,2,2,2,2,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,0,1,1,0,1,1,1,1,0,4,29,2,1,1,2
2134,R_eWMiDkE55PisNJn,4,3,4,4,3,3,4,5,4,5,4,4,4,5,4,5,2,1,1,1,3,4,3,3,5,6,6,3,5,5,5,2,5,4,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,29,2,1,0,2
2135,R_O1neLGbtc4uhu6t,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,6,6,1,1,4,2,4,1,5,2,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,4,29,2,2,0,6
2136,R_OIIVhb8O4ncCz4J,1,3,4,2,4,4,3,3,1,3,4,1,3,4,2,3,3,1,1,1,3,3,3,5,4,4,5,4,5,5,5,4,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,29,2,1,0,2
2137,R_OJB4H1Jn4hLy3gR,4,3,3,4,3,3,4,4,4,2,2,4,4,3,4,4,1,1,1,1,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,1,0,0,1,1,1,0,1,1,1,1,1,1,0,4,29,2,1,0,2
2138,R_OQg7x6EcdAihLCp,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,4,2,2,2,2,2,2,2,2,5,4,4,4,5,5,5,4,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,29,2,1,0,2
2139,R_OvWSBIi0d4fR2GB,4,2,4,4,4,2,3,3,2,2,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,1,1,0,1,1,1,1,0,4,29,2,2,1,2
2140,R_p42hvoIE2eJTayB,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,1,1,1,3,3,3,3,5,5,5,2,3,2,3,3,3,3,3,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,29,2,2,1,6
2141,R_PH76nfRYg5YU97H,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,1,1,1,4,4,4,4,6,6,6,2,5,4,4,2,5,4,4,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,29,2,1,0,2
2142,R_pKO2GPETpv2cIFz,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,3,3,6,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,29,2,2,1,6
2143,R_pKs8cqA6CP3DUXv,2,4,2,2,3,4,3,4,3,4,3,3,3,2,3,4,1,1,1,1,2,6,2,2,5,5,4,4,4,4,4,2,5,3,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,29,2,1,1,2
2144,R_PTCvX9PgUxSSCpH,3,3,2,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,3,4,5,5,5,4,3,3,3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,4,29,2,1,0,2
2145,R_qIaekhJuOtYOvQZ,3,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,1,1,1,1,2,2,2,2,6,6,6,3,5,5,5,3,4,4,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,29,2,1,0,2
2146,R_qIdaaAnJCtDyFVL,4,2,2,5,2,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,4,2,2,5,5,5,2,4,2,4,2,4,2,4,0,1,1,1,1,1,1,1,0,1,1,1,1,0,4,29,2,1,0,6
2147,R_Qiu19KwmL4hcw81,4,4,4,4,5,4,3,3,4,4,4,4,4,4,4,5,1,1,1,1,4,4,4,4,6,6,6,1,3,3,4,1,4,2,3,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,29,2,1,0,6
2148,R_qKEdYqCcZaMHPkl,5,3,4,5,4,5,5,5,4,3,4,4,4,3,4,4,2,2,2,2,2,2,2,2,5,5,5,3,2,2,3,2,2,2,3,0,1,1,1,1,1,1,1,0,1,1,1,1,0,2,29,2,2,1,1
2149,R_QoBunDqKjaeom1H,4,5,5,4,5,5,4,4,1,5,5,1,1,5,1,1,1,2,2,3,3,2,2,1,3,2,1,3,5,5,4,3,4,3,4,1,1,1,1,1,1,1,1,0,1,1,1,1,0,4,29,2,1,0,2
2150,R_r9Ie5f1GwlborYt,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,5,5,2,3,5,5,3,3,5,4,3,0,1,1,1,1,1,1,0,1,1,0,1,1,0,4,29,2,1,0,2
2151,R_RDBP1DC94YuLiI9,4,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,2,1,1,1,1,1,1,1,5,5,5,1,2,1,1,1,2,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,29,2,2,0,6
2152,R_RlfyIl544m46gV3,3,2,3,3,4,4,2,2,4,3,3,3,3,4,4,4,3,3,3,3,2,2,3,3,5,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,1,1,1,0,0,1,0,0,0,4,29,2,1,0,2
2153,R_RQzief9KMXT1mFj,4,5,5,5,5,5,5,5,4,3,5,4,4,4,5,5,2,2,2,2,3,3,3,4,5,5,5,1,1,1,4,1,3,2,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3,29,2,1,1,6
2154,R_RzDXDHjnH8OCMLf,2,3,3,2,2,2,3,3,1,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,5,5,5,4,5,4,4,4,5,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,0,3,29,2,1,0,2
2155,R_SAF8INO3X21IrGp,2,5,4,4,4,5,2,4,3,5,5,3,5,5,4,4,1,1,1,1,1,1,1,1,6,6,6,2,3,1,1,1,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,29,2,1,1,6
2156,R_sFmOWYB2v1nQVgJ,3,4,4,3,4,4,4,4,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,29,2,2,1,2
2157,R_sikAo3ddJpTVEmB,3,4,4,3,5,5,3,4,1,3,4,1,3,5,1,4,1,1,1,1,3,3,3,3,5,5,5,3,5,5,5,4,5,5,3,1,1,1,1,1,1,0,1,1,1,1,0,1,0,4,29,2,1,0,2
2158,R_SN3cOB5h67BAXSh,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,5,2,2,5,5,5,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,29,2,2,1,6
2159,R_stAYVgn97wwCJj3,4,5,5,4,4,5,4,4,5,4,5,5,5,5,5,5,2,2,2,2,4,4,4,4,5,5,5,4,4,3,3,4,3,3,3,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,29,2,1,1,2
2160,R_SZvMnMswhEH3DJ7,3,3,3,3,3,3,3,3,4,4,3,4,2,2,4,4,2,2,2,2,2,2,2,2,5,5,5,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,29,2,1,0,2
2161,R_T197KED8aDwZJwR,1,2,2,1,2,2,1,4,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,3,5,0,0,1,1,1,0,1,0,0,0,1,0,0,0,4,29,2,1,1,2
2162,R_tFD0SmpY4OTrHi1,4,4,5,5,4,4,5,4,4,3,5,4,3,2,4,3,1,1,1,1,3,4,3,4,6,6,6,2,4,3,3,1,5,3,3,0,0,1,1,0,1,1,1,0,1,0,1,1,1,4,29,2,1,0,2
2163,R_TgOCPMLtw2oVgxH,4,4,4,4,4,5,5,3,2,4,4,2,4,4,4,2,1,1,1,1,1,1,1,1,4,3,3,5,5,5,5,5,5,5,5,1,0,1,1,0,1,1,1,1,1,1,1,1,0,4,29,2,1,1,2
2164,R_tX7bVQygBmDKKSl,4,3,3,4,3,3,3,4,4,2,4,4,2,2,4,4,1,1,1,1,2,4,4,2,5,5,5,5,5,5,2,5,5,4,2,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,29,2,2,0,2
2165,R_tY6E8UMYMAcdi13,3,3,2,4,3,2,3,3,3,2,2,4,5,2,3,3,3,3,2,3,5,5,5,5,5,5,5,4,5,4,4,3,3,4,4,0,0,1,1,0,1,1,1,1,1,1,1,1,0,2,29,2,1,1,3
2166,R_tYXhNOOWBK8XUXf,2,2,2,3,3,2,3,4,3,4,4,3,4,3,4,3,2,2,2,2,2,3,2,2,5,5,5,4,5,4,4,4,5,4,4,1,0,1,1,0,1,1,1,1,1,1,1,1,0,4,29,2,1,1,2
2167,R_uqfMQFkzOm26JuV,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,2,2,1,1,2,2,2,2,4,4,4,3,5,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,29,2,1,1,2
2168,R_WB5T0DnUtr3wbWp,1,2,3,3,3,2,3,4,1,2,3,3,2,2,4,4,4,1,1,1,1,1,2,1,5,5,5,4,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,29,2,1,1,2
2169,R_WwdSPcB9IqSyoH7,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,5,2,3,2,2,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,4,29,2,1,0,6
2170,R_xbEBncUGh0RXnyh,3,4,4,5,4,4,5,5,4,4,4,5,5,4,5,3,2,2,1,1,1,3,4,4,4,4,3,1,2,1,3,1,2,1,3,1,0,1,1,1,1,1,1,1,1,0,1,0,0,2,29,2,1,0,6
2171,R_ys7PmclpX55Iw5r,5,2,3,3,5,3,4,3,4,2,3,5,4,4,3,4,3,2,2,2,2,4,4,4,4,6,6,2,4,3,4,2,3,3,4,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,29,2,2,0,6
2172,R_ZaivV3iXkbE7dIt,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,1,1,1,1,6,6,6,6,6,6,6,4,5,4,4,4,5,4,4,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,29,2,2,0,2
2173,R_zcDdQ4FKBDnMMhP,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,6,3,4,2,4,3,4,2,4,4,5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,29,2,1,0,2
2174,R_zU1Z8ilQgzsxZS1,4,3,3,4,3,3,4,3,4,3,3,4,3,3,4,4,2,2,2,2,3,3,3,3,4,4,4,4,5,4,4,4,5,4,4,1,1,1,1,1,1,1,0,0,1,1,1,0,1,4,29,2,1,1,2
2175,R_12R0mFwrR7HjmX8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,5,5,2,5,4,4,2,5,3,4,0,1,1,0,1,1,0,1,0,0,1,0,0,1,3,32,2,1,0,2
2176,R_1DqhDH3LKyttwDW,1,1,1,1,1,1,2,2,4,2,2,4,4,2,4,4,2,1,1,1,2,5,1,1,6,6,6,5,5,5,5,5,5,5,5,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,32,2,1,0,2
2177,R_1exadei78n4x5v3,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,3,1,1,1,3,5,5,5,4,5,5,1,3,1,1,1,3,1,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,32,2,1,0,6
2178,R_1FrkOVDN3CTsjpE,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,2,2,2,3,2,2,2,3,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,32,2,1,1,6
2179,R_1FrzPjiwtODqnvb,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,3,2,2,2,4,4,4,4,4,6,5,1,4,2,5,2,3,3,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,32,2,1,0,6
2180,R_1Ft5ohuwLfaJMC1,5,3,4,3,4,4,4,4,4,2,4,4,3,2,4,4,2,1,1,1,2,2,2,2,2,6,6,4,4,4,4,4,4,4,4,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,32,2,1,1,2
2181,R_1IyfeZYcpbno6vd,3,4,4,3,4,4,3,4,3,2,4,4,4,3,4,4,2,2,2,2,5,5,5,5,4,5,5,1,2,1,3,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,4,32,2,2,0,6
2182,R_1mrSamSMQS4Mtq3,2,5,4,1,2,4,1,1,1,3,3,3,3,4,1,1,3,2,2,1,1,1,1,1,3,1,2,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32,2,2,1,2
2183,R_1Nm17xULuMjBWvn,3,3,4,4,4,4,3,4,5,5,5,3,5,5,3,5,3,2,2,1,6,6,6,6,6,6,6,1,2,2,2,4,3,3,4,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,32,2,2,1,6
2184,R_1o0SkUjbLVjnNJL,5,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,1,1,1,1,4,5,4,4,5,5,5,1,5,3,5,1,5,3,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,32,2,1,0,2
2185,R_1SacUNS9q6EItDr,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,3,3,3,3,5,4,4,2,5,5,5,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,32,2,1,0,2
2186,R_21bRcH0bouyiWD9,4,4,4,4,4,4,4,3,4,5,5,4,5,5,5,4,1,1,1,1,5,5,5,5,6,6,6,1,2,1,5,2,2,3,5,1,0,1,1,1,1,1,1,1,1,0,1,1,0,4,32,2,1,1,1
2187,R_22PHxEAM14d1WlR,1,3,3,1,1,2,1,1,1,3,2,1,1,2,1,1,2,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,32,2,2,0,2
2188,R_23gDQCXX7HiU6aE,1,2,2,1,1,2,1,3,1,3,2,1,2,4,1,3,5,5,5,5,1,1,1,1,3,2,2,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,0,1,0,0,3,32,2,1,0,2
2189,R_29rZTcaFBFJN7Hr,4,4,4,4,4,3,4,4,4,1,2,2,3,4,3,1,2,4,2,4,4,3,3,3,3,2,4,4,5,5,5,3,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,3,32,2,1,0,2
2190,R_2aqJNEwpeaGezmR,2,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,2,2,2,2,4,4,4,4,5,4,4,2,5,5,5,3,5,4,5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,32,2,1,1,2
2191,R_2aXOUBWHKrnVqoG,3,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,3,5,5,3,2,5,5,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,32,2,1,0,2
2192,R_2AYTZDfZfdj3mmd,5,2,4,4,4,4,4,4,4,4,5,4,5,4,5,5,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,4,32,2,2,0,6
2193,R_2AZnxCV7zQgeQhq,1,2,2,2,2,2,3,2,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,5,4,5,5,5,4,4,4,4,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,32,2,1,1,2
2194,R_2BljCB1X3Ug4pA3,4,4,4,2,4,3,2,4,2,4,4,3,4,4,3,5,5,4,4,3,3,3,4,4,3,4,4,4,5,4,5,4,5,4,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,32,2,1,1,2
2195,R_2c17jwTSbUSZyAy,2,1,2,2,1,2,2,4,2,2,2,2,2,2,2,4,3,2,1,1,4,6,5,6,6,6,6,3,5,4,4,4,5,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,32,2,1,1,2
2196,R_2c8glCaMyC8TZ51,5,5,5,4,5,5,4,3,5,5,5,5,5,5,4,5,3,1,1,1,2,2,2,2,2,2,2,3,5,5,3,4,5,4,3,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4,32,2,2,0,2
2197,R_2co9SCbs4iY2Rvu,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,1,4,5,3,4,3,3,3,4,4,4,1,0,1,1,1,1,0,1,0,1,1,1,0,1,4,32,2,1,0,2
2198,R_2Epl8Y8HHH7AV4P,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,4,5,5,1,4,3,2,2,4,3,3,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,32,2,1,1,2
2199,R_2EuugTz5EvjPpcT,1,4,4,1,3,3,4,4,5,4,4,2,4,5,4,4,6,1,1,1,1,1,1,1,6,6,6,2,3,2,4,1,2,2,4,1,0,1,1,1,1,1,1,1,1,0,0,1,0,4,32,2,1,1,6
2200,R_2pM2AkXNFgV5dKq,5,3,5,4,5,5,4,5,5,4,4,5,4,4,5,5,2,1,1,1,5,5,5,6,5,6,6,4,4,5,5,4,5,5,5,1,1,1,0,1,1,1,1,0,1,1,0,1,0,4,32,2,2,1,2
2201,R_2SiNWbnX9cV12pn,4,2,3,4,2,2,4,4,2,2,2,4,4,2,4,4,6,6,6,6,6,6,5,5,6,6,6,2,4,4,4,3,5,4,4,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,32,2,1,1,2
2202,R_2UckpibF2j3of4c,4,4,4,4,4,4,4,4,5,4,5,5,5,5,4,5,1,1,1,1,1,1,1,1,5,6,6,2,5,3,4,2,5,3,4,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,32,2,1,0,2
2203,R_2X5l2hPpx14DvRs,5,2,3,4,3,2,4,4,4,4,4,5,5,4,5,4,2,2,2,2,2,2,2,2,5,5,5,3,3,3,3,2,3,3,4,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,32,2,1,0,6
2204,R_2ydqg8zaCUc6IDl,5,5,5,5,1,5,5,4,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,2,6,6,5,2,5,4,4,2,5,4,4,0,0,1,1,1,1,1,1,1,0,1,1,1,0,4,32,2,1,0,2
2205,R_2ymx59TUTeW7EKY,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,1,1,1,1,3,3,3,3,6,6,6,2,3,3,3,1,3,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,4,32,2,1,0,2
2206,R_2Yzc8hSNbepCJ9y,2,2,2,2,2,2,4,3,2,2,1,4,5,2,5,5,4,4,4,4,1,1,1,1,6,1,1,5,5,5,5,5,5,5,5,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,32,2,1,0,2
2207,R_2ZDG2LYvmAbA756,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,5,4,4,1,3,2,2,1,3,1,3,0,0,0,1,1,1,1,1,0,1,1,1,1,0,4,32,2,1,1,6
2208,R_305yIrjsaGq7ZlG,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,1,3,3,4,2,4,3,3,0,0,1,1,1,1,1,0,1,0,1,1,0,1,4,32,2,1,0,6
2209,R_33CtTEmAhm04HHQ,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,3,2,2,2,2,2,2,2,3,3,3,1,3,2,3,1,3,1,3,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,32,2,1,1,6
2210,R_3F5tHusR3qyspXv,3,4,3,4,4,3,4,4,3,4,4,5,4,4,4,4,3,1,3,2,2,4,3,3,4,5,5,3,4,4,5,3,5,4,4,0,1,1,1,1,1,0,1,0,1,1,0,1,0,4,32,2,1,1,2
2211,R_3g4MsihWHeUVE5J,2,4,1,3,4,4,3,4,2,4,3,3,4,4,3,4,2,2,1,1,3,3,3,3,5,5,5,4,4,2,4,4,4,2,3,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,32,2,1,1,2
2212,R_3JIYEc5CuYiluU9,4,4,3,1,2,4,3,4,2,3,2,4,2,1,5,2,2,1,1,1,4,4,4,4,6,6,6,2,3,2,3,1,3,3,4,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,32,2,1,1,6
2213,R_3jUJ4HZmY0sIICA,1,2,1,1,1,2,1,4,2,2,2,1,1,2,1,3,4,2,1,1,2,2,2,2,1,6,5,4,5,2,5,4,5,4,5,0,0,1,1,0,1,1,1,1,1,0,1,0,0,3,32,2,1,0,2
2214,R_3kj0el3E8YFUwbw,2,2,4,5,3,4,1,4,3,3,3,3,3,1,5,5,3,3,3,3,3,4,4,4,4,3,2,2,2,3,3,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,32,2,2,0,6
2215,R_3kp4Hhr1JR5yFqN,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,1,1,1,1,2,2,2,2,3,4,3,2,5,4,5,3,5,4,5,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,32,2,1,1,2
2216,R_3NIXRBiGFNZkClM,3,2,3,4,3,2,4,4,3,3,3,4,3,4,4,3,3,4,5,4,4,4,3,4,3,5,5,2,5,4,4,4,4,5,5,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,32,2,1,1,2
2217,R_3nTmTHQd1GnGQTP,3,2,2,4,4,3,3,3,4,2,2,4,3,2,4,4,3,3,3,3,3,3,3,3,3,5,6,3,3,3,3,3,3,3,3,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,32,2,2,1,2
2218,R_3NXxnJQMhSVJPjF,4,3,3,4,3,4,4,3,4,2,3,4,2,2,4,4,2,2,2,2,4,4,4,4,5,5,5,3,5,3,3,2,5,3,3,0,0,1,1,1,1,1,0,0,0,1,0,0,0,4,32,2,1,1,2
2219,R_3O6dKPgXXfxFJg7,3,5,4,3,4,4,4,4,3,2,4,5,4,4,5,4,4,3,3,2,3,4,3,1,4,6,6,1,3,2,4,1,3,1,4,0,0,1,0,1,1,0,1,0,1,0,1,1,0,4,32,2,1,0,6
2220,R_3p2YxwC0HqflcEb,3,3,3,4,4,4,4,4,3,2,2,4,3,2,4,3,1,1,1,1,6,6,6,6,6,6,6,2,4,2,4,2,4,3,4,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,32,2,1,1,8
2221,R_3ponMYvbR7HHe7t,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,1,5,5,5,5,5,5,5,1,1,1,3,5,5,5,4,1,0,1,1,1,1,1,1,0,1,1,0,0,0,3,32,2,1,1,6
2222,R_3r1C7mqL5Uocthn,4,3,4,4,4,4,4,4,5,5,5,5,4,4,5,5,1,1,1,1,4,4,4,4,5,5,5,2,4,5,5,2,4,3,5,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,32,2,1,1,6
2223,R_3s4Z6gxRfB6xSJl,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,1,1,1,1,2,3,2,2,6,6,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,3,32,2,1,1,6
2224,R_4JlEGVhKGhfzw6R,5,3,4,4,4,4,4,3,4,4,5,4,4,5,4,4,2,2,3,2,5,5,5,5,5,4,4,1,4,2,2,2,3,2,2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,4,32,2,1,1,6
